Time,X,Y,Z
4.871000000000646679e+01,-6.863720686021898665e+00,1.948050865963523393e+00,4.080973257467723414e+01
4.871500000000646935e+01,-6.350338937017519392e+00,1.950759753505684202e+00,3.993783880360593486e+01
4.872000000000647191e+01,-5.867520208743081334e+00,1.926304686018877499e+00,3.908835939324439579e+01
4.872500000000647447e+01,-5.414921504887316495e+00,1.879522874871823568e+00,3.826119476790303509e+01
4.873000000000647702e+01,-4.991954801166715860e+00,1.814688158717727928e+00,3.745597894309435105e+01
4.873500000000647958e+01,-4.597833267365830423e+00,1.735541383035201779e+00,3.667215810314517199e+01
4.874000000000648214e+01,-4.231612832644699118e+00,1.645326919082464423e+00,3.590905379426822464e+01
4.874500000000648470e+01,-3.892229092510530286e+00,1.546832562265481492e+00,3.516591266836769591e+01
4.875000000000648726e+01,-3.578529696190334786e+00,1.442430726861804402e+00,3.444194474346443258e+01
4.875500000000648981e+01,-3.289302449364468917e+00,1.334119413366809948e+00,3.373635206370573769e+01
4.876000000000649237e+01,-3.023299428546775136e+00,1.223561874358590318e+00,3.304834948916430903e+01
4.876500000000649493e+01,-2.779257437885609416e+00,1.112124257478017908e+00,3.237717915567417037e+01
4.877000000000649749e+01,-2.555915153592907885e+00,1.000910774512842938e+00,3.172211994111759736e+01
4.877500000000650004e+01,-2.352027301114968605e+00,8.907961482265677189e-01,3.108249307269410977e+01
4.878000000000650260e+01,-2.166376199928033763e+00,7.824552368932760071e-01,3.045766481982766294e+01
4.878500000000650516e+01,-1.997780993875262423e+00,6.763898421975002018e-01,2.984704704527608854e+01
4.879000000000650772e+01,-1.845104863835271836e+00,5.729527790713166979e-01,2.925009623541544812e+01
4.879500000000651028e+01,-1.707260496133286454e+00,4.723693341900085940e-01,2.866631150020647567e+01
4.880000000000651283e+01,-1.583214055852312452e+00,3.747562696141114036e-01,2.809523192327802121e+01
4.880500000000651539e+01,-1.471987890042600000e+00,2.801385444225247268e-01,2.753643355133328541e+01
4.881000000000651795e+01,-1.372662162421334431e+00,1.884639339355519416e-01,2.698952623771813464e+01
4.881500000000652051e+01,-1.284375598927977258e+00,9.961572614679459203e-02,2.645415049534104668e+01
4.882000000000652307e+01,-1.206325502711596220e+00,1.342367039977886145e-02,2.592997446706639764e+01
4.882500000000652562e+01,-1.137767177910878003e+00,-7.032665427831934213e-02,2.541669108520201092e+01
4.883000000000652818e+01,-1.078012883995637328e+00,-1.518858933053673366e-01,2.491401546393556643e+01
4.883500000000653074e+01,-1.026430426461919065e+00,-2.315342458844469875e-01,2.442168254792141724e+01
4.884000000000653330e+01,-9.824414752632291137e-01,-3.095759334578633837e-01,2.393944502527719465e+01
4.884500000000653586e+01,-9.455196894447644995e-01,-3.863346824530616841e-01,2.346707150282784937e+01
4.885000000000653841e+01,-9.151887149372024410e-01,-4.621501076199076574e-01,2.300434493453969864e+01
4.885500000000654097e+01,-8.910201122649661354e-01,-5.373748930383748235e-01,2.255106128990187742e+01
4.886000000000654353e+01,-8.726312619308755902e-01,-6.123726781896413618e-01,2.210702844687614643e+01
4.886500000000654609e+01,-8.596832873547278764e-01,-6.875165662532426447e-01,2.167206529342092836e+01
4.887000000000654865e+01,-8.518790283698614019e-01,-7.631881809715410636e-01,2.124600102208835040e+01
4.887500000000655120e+01,-8.489610923250560104e-01,-8.397772069861849653e-01,2.082867460347523902e+01
4.888000000000655376e+01,-8.507100047096735063e-01,-9.176813564910960563e-01,2.041993442614048249e+01
4.888500000000655632e+01,-8.569424768333068210e-01,-9.973067123654523192e-01,2.001963809280582396e+01
4.889000000000655888e+01,-8.675098043682140103e-01,-1.079068404658079405e+00,1.962765236511081213e+01
4.889500000000656144e+01,-8.822964074296579806e-01,-1.163391583406201635e+00,1.924385325181246387e+01
4.890000000000656399e+01,-9.012185202573602671e-01,-1.250712656303596404e+00,1.886812623805655420e+01
4.890500000000656655e+01,-9.242230364070254112e-01,-1.341480764703377071e+00,1.850036665617671261e+01
4.891000000000656911e+01,-9.512865136054188264e-01,-1.436159475865302015e+00,1.814048020139674477e+01
4.891500000000657167e+01,-9.824143410112167185e-01,-1.535228673250407461e+00,1.778838359883423692e+01
4.892000000000657423e+01,-1.017640070506074856e+00,-1.639186630036340686e+00,1.744400543135610704e+01
4.892500000000657678e+01,-1.057024912768721681e+00,-1.748552253878581597e+00,1.710728714115624882e+01
4.893000000000657934e+01,-1.100657398214735183e+00,-1.863867493271614606e+00,1.677818422145780630e+01
4.893500000000658190e+01,-1.148653202373476345e+00,-1.985699897656198809e+00,1.645666761854086246e+01
4.894000000000658446e+01,-1.201155134880212749e+00,-2.114645324648321001e+00,1.614272536842032224e+01
4.894500000000658702e+01,-1.258333290945025329e+00,-2.251330788391726401e+00,1.583636449701369919e+01
4.895000000000658957e+01,-1.320385363879448049e+00,-2.396417443000885772e+00,1.553761321761474079e+01
4.895500000000659213e+01,-1.387537116974090434e+00,-2.550603694285177081e+00,1.524652346500114675e+01
4.896000000000659469e+01,-1.460043012680046548e+00,-2.714628431322492208e+00,1.496317381163079041e+01
4.896500000000659725e+01,-1.538186996603619239e+00,-2.889274366844811759e+00,1.468767281820084314e+01
4.897000000000659981e+01,-1.622283433221603399e+00,-3.075371471635707454e+00,1.442016287843761546e+01
4.897500000000660236e+01,-1.712678189398783468e+00,-3.273800483001595207e+00,1.416082462642793871e+01
4.898000000000660492e+01,-1.809749860665571086e+00,-3.485496460592768742e+00,1.390988198416394006e+01
4.898500000000660748e+01,-1.913911133703719791e+00,-3.711452354080770455e+00,1.366760793730581725e+01
4.899000000000661004e+01,-2.025610276487056716e+00,-3.952722536033562939e+00,1.343433113850195149e+01
4.899500000000661259e+01,-2.145332744906969680e+00,-4.210426239267506254e+00,1.321044344993617869e+01
4.900000000000661515e+01,-2.273602891328823983e+00,-4.485750820387893967e+00,1.299640855003822004e+01
4.900500000000661771e+01,-2.410985756195252350e+00,-4.779954749427333560e+00,1.279277174335782519e+01
4.901000000000662027e+01,-2.558088918298917491e+00,-5.094370198580969067e+00,1.260017112721977739e+01
4.901500000000662283e+01,-2.715564372431599427e+00,-5.430405069985450695e+00,1.241935028354833825e+01
4.902000000000662538e+01,-2.884110394468660576e+00,-5.789544262080126735e+00,1.225117267857273440e+01
4.902500000000662794e+01,-3.064473343200072808e+00,-6.173349924913421383e+00,1.209663796611868314e+01
4.903000000000663050e+01,-3.257449334936420193e+00,-6.583460395198232007e+00,1.195690040060240378e+01
4.903500000000663306e+01,-3.463885710591014799e+00,-7.021587430157048892e+00,1.183328957193096187e+01
4.904000000000663562e+01,-3.684682194975922087e+00,-7.489511273227968502e+00,1.172733367389372106e+01
4.904500000000663817e+01,-3.920791623772463375e+00,-7.989072982394290534e+00,1.164078550709399629e+01
4.905000000000664073e+01,-4.173220084281533460e+00,-8.522163331089284810e+00,1.157565139274981192e+01
4.905500000000664329e+01,-4.443026280783171522e+00,-9.090707450286448221e+00,1.153422312918564252e+01
4.906000000000664585e+01,-4.731319893236913821e+00,-9.696644216889177770e+00,1.151911305128263763e+01
4.906500000000664841e+01,-5.039258648212291192e+00,-1.034189920706502441e+01,1.153329214526932489e+01
4.907000000000665096e+01,-5.368043762474268732e+00,-1.102834982431545363e+01,1.158013101532100286e+01
4.907500000000665352e+01,-5.718913351829956859e+00,-1.175778098367632474e+01,1.166344328000298525e+01
4.908000000000665608e+01,-6.093133320242039908e+00,-1.253182949179714534e+01,1.178753067804722576e+01
4.908500000000665864e+01,-6.491985156933462342e+00,-1.335191501909913292e+01,1.195722876346435015e+01
4.909000000000666120e+01,-6.916749973204362689e+00,-1.421915533330715675e+01,1.217795154570275429e+01
4.909500000000666375e+01,-7.368688008214506091e+00,-1.513426328185545877e+01,1.245573275536863278e+01
4.910000000000666631e+01,-7.849012728210166934e+00,-1.609742291572954898e+01,1.279726056328971495e+01
4.910500000000666887e+01,-8.358858543426052279e+00,-1.710814219817629933e+01,1.320990152643948079e+01
4.911000000000667143e+01,-8.899241081647883078e+00,-1.816508001877827638e+01,1.370170826226029526e+01
4.911500000000667399e+01,-9.471008902459187695e+00,-1.926584584246753451e+01,1.428140386291181940e+01
4.912000000000667654e+01,-1.007478553288952483e+01,-2.040677139813708507e+01,1.495833438017484518e+01
4.912500000000667910e+01,-1.071090078229574694e+01,-2.158265551451040309e+01,1.574237891115875065e+01
4.913000000000668166e+01,-1.137931048905971565e+01,-2.278648572586451593e+01,1.664380503037528314e+01
4.913500000000668422e+01,-1.207950421014929354e+01,-2.400914378805827454e+01,1.767305577109866022e+01
4.914000000000668678e+01,-1.281040094080960401e+01,-2.523910693486135415e+01,1.884045340182527184e+01
4.914500000000668933e+01,-1.357023380456097783e+01,-2.646216266364631764e+01,2.015580535780803118e+01
4.915000000000669189e+01,-1.435642584065923621e+01,-2.766116202184571193e+01,2.162789951315318859e+01
4.915500000000669445e+01,-1.516546058194312074e+01,-2.881584448116927533e+01,2.326388029550741621e+01
4.916000000000669701e+01,-1.599275307565531712e+01,-2.990277588006075504e+01,2.506850481004532583e+01
4.916500000000669957e+01,-1.683252931554106269e+01,-3.089544843890868009e+01,2.704328995294134685e+01
4.917000000000670212e+01,-1.767772460585145566e+01,-3.176459677134020865e+01,2.918557797273911447e+01
4.917500000000670468e+01,-1.851991393538284569e+01,-3.247878379635108814e+01,3.148756898049555630e+01
4.918000000000670724e+01,-1.934928963444298233e+01,-3.300530273182558005e+01,3.393539338590135657e+01
4.918500000000670980e+01,-2.015470290857943780e+01,-3.331142313166971292e+01,3.650832256698168976e+01
4.919000000000671236e+01,-2.092378566294127751e+01,-3.336597813960502634e+01,3.917823795721234603e+01
4.919500000000671491e+01,-2.164316668443530034e+01,-3.314124643579726381e+01,4.190949119675311607e+01
4.920000000000671747e+01,-2.229879116852378829e+01,-3.261502830821763865e+01,4.465928411078916582e+01
4.920500000000672003e+01,-2.287634448825500755e+01,-3.177275727415250728e+01,4.737867058677328913e+01
4.921000000000672259e+01,-2.336177023700681588e+01,-3.060943709075367991e+01,5.001422909861360466e+01
4.921500000000672514e+01,-2.374185985023122214e+01,-2.913116207365484911e+01,5.251037593901332912e+01
4.922000000000672770e+01,-2.400487818084502578e+01,-2.735597976831584788e+01,5.481219345157116152e+01
4.922500000000673026e+01,-2.414117851231172551e+01,-2.531389865447058796e+01,5.686855028631578080e+01
4.923000000000673282e+01,-2.414375408504485776e+01,-2.304593096389713835e+01,5.863521260721368833e+01
4.923500000000673538e+01,-2.400867334013743459e+01,-2.060218203812733506e+01,6.007760717710296916e+01
4.924000000000673793e+01,-2.373535378414898744e+01,-1.803913231904247638e+01,6.117291413100875275e+01
4.924500000000674049e+01,-2.332664419882411266e+01,-1.541637879330793481e+01,6.191124197613680025e+01
4.925000000000674305e+01,-2.278870482799819541e+01,-1.279318288791251490e+01,6.229575844390247141e+01
4.925500000000674561e+01,-2.213069692529048638e+01,-1.022519343841113582e+01,6.234179444422861849e+01
4.926000000000674817e+01,-2.136431293699702039e+01,-7.761672631860319527e+00,6.207507482818888889e+01
4.926500000000675072e+01,-2.050319337017575805e+01,-5.443461133172270650e+00,6.152933189697385075e+01
4.927000000000675328e+01,-1.956228401025278174e+01,-3.301798458783073542e+00,6.074360859567442361e+01
4.927500000000675584e+01,-1.855718714392384783e+01,-1.357992526940451139e+00,5.975955475791229077e+01
4.928000000000675840e+01,-1.750355384512477741e+01,3.761689177800415784e-01,5.861897091374856927e+01
4.928500000000676096e+01,-1.641655326007478877e+01,1.897438498298161580e+00,5.736177735127741784e+01
4.929000000000676351e+01,-1.531044164523249940e+01,3.209761875461591529e+00,5.602450070295026308e+01
4.929500000000676607e+01,-1.419824093996595593e+01,4.322757218444980509e+00,5.463929264830926513e+01
4.930000000000676863e+01,-1.309152557398490657e+01,5.250185480214537570e+00,5.323343579605514009e+01
4.930500000000677119e+01,-1.200030795291305274e+01,6.008532914725589258e+00,5.182925441047717641e+01
4.931000000000677375e+01,-1.093300787492206716e+01,6.615782518681510460e+00,5.044433116950926177e+01
4.931500000000677630e+01,-9.896488731954612206e+00,7.090411212227684778e+00,4.909193120866515869e+01
4.932000000000677886e+01,-8.896143167156413512e+00,7.450618382998502653e+00,4.778154576546110377e+01
4.932500000000678142e+01,-7.936012219045431415e+00,7.713769956766171276e+00,4.651948453569234943e+01
4.933000000000678398e+01,-7.018924243314514477e+00,7.896029619225068963e+00,4.530946423984100591e+01
4.933500000000678654e+01,-6.146642542317481528e+00,8.012143418514941828e+00,4.415315809600513575e+01
4.934000000000678909e+01,-5.320013272617490685e+00,8.075343665934919812e+00,4.305068538153151536e+01
4.934500000000679165e+01,-4.539107603821595838e+00,8.097340919016222216e+00,4.200103148065154102e+01
4.935000000000679421e+01,-3.803354143028688128e+00,8.088377346504568521e+00,4.100239683833067517e+01
4.935500000000679677e+01,-3.111659278016406738e+00,8.057319839167513820e+00,4.005247850074097471e+01
4.936000000000679933e+01,-2.462514342755870000e+00,8.011776136950553351e+00,3.914869098962346072e+01
4.936500000000680188e+01,-1.854089415658707551e+00,7.958221597946222303e+00,3.828833470526939209e+01
4.937000000000680444e+01,-1.284314182147691774e+00,7.902127868129696253e+00,3.746872038605964406e+01
4.937500000000680700e+01,-7.509466886119887663e-01,7.848087598359447803e+00,3.668725777806802313e+01
4.938000000000680956e+01,-2.516310396946347949e-01,7.799931555909923375e+00,3.594151589146679271e+01
4.938500000000681212e+01,2.160548077070492679e-01,7.760836090931707787e+00,3.522926125683069642e+01
4.939000000000681467e+01,6.545599842056251116e-01,7.733420054530331988e+00,3.454847958663617646e+01
4.939500000000681723e+01,1.066329251507490916e+00,7.719831030554303197e+00,3.389738528295100650e+01
4.940000000000681979e+01,1.453778093126279813e+00,7.721821230426118454e+00,3.327442235977495955e+01
4.940500000000682235e+01,1.819273386636933054e+00,7.740813685944138989e+00,3.267825958929054053e+01
4.941000000000682491e+01,2.165118789897738871e+00,7.777959519277438005e+00,3.210778203989270452e+01
4.941500000000682746e+01,2.493544071380876748e+00,7.834187118249867687e+00,3.156208064459612572e+01
4.942000000000683002e+01,2.806697707668823316e+00,7.910244032219441834e+00,3.104044101015182022e+01
4.942500000000683258e+01,3.106642156731968640e+00,8.006732353476431641e+00,3.054233233650180424e+01
4.943000000000683514e+01,3.395351292561438861e+00,8.124138277732368962e+00,3.006739704921675127e+01
4.943500000000683769e+01,3.674709554718929461e+00,8.262856456033015107e+00,2.961544154114874772e+01
4.944000000000684025e+01,3.946512425553385217e+00,8.423209666380786942e+00,2.918642826179743466e+01
4.944500000000684281e+01,4.212467898708634806e+00,8.605464250777586699e+00,2.878046927341330985e+01
4.945000000000684537e+01,4.474198645754380976e+00,8.809841684693305197e+00,2.839782130271023064e+01
4.945500000000684793e+01,4.733244624026414549e+00,9.036526572313393402e+00,2.803888224867242585e+01
4.946000000000685048e+01,4.991065898776152032e+00,9.285671292786194186e+00,2.770418905398078735e+01
4.946500000000685304e+01,5.249045477193332587e+00,9.557397460176030535e+00,2.739441680475149354e+01
4.947000000000685560e+01,5.508491971429050338e+00,9.851794302917788571e+00,2.711037888614804459e+01
4.947500000000685816e+01,5.770641923022002295e+00,1.016891401732219791e+01,2.685302798627888521e+01
4.948000000000686072e+01,6.036661632705122571e+00,1.050876410437139441e+01,2.662345770449377369e+01
4.948500000000686327e+01,6.307648348019784912e+00,1.087129666027177777e+01,2.642290448009533677e+01
4.949000000000686583e+01,6.584630667080986655e+00,1.125639456002184424e+01,2.625274951136413293e+01
